=== NEAR-EMPTY CSV FILES (1-5 data rows only — likely 1-2 stray trades) ===
Total: 3,927
These files have very few data rows (1-5). Either the strike had almost no
trading activity, or the data is incomplete. Vendor should confirm or backfill.

Format: SYMBOL  STRIKE  OPT  EXPIRY  ROWS  FILEPATH
NIFTY   19750  PE   2022-03-31  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-03-31/NIFTY_19750_PE_31_MAR_22.csv
NIFTY   14400  CE   2022-04-07  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14400_CE_07_APR_22.csv
NIFTY   14500  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14500_CE_07_APR_22.csv
NIFTY   14550  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14550_CE_07_APR_22.csv
NIFTY   14600  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14600_CE_07_APR_22.csv
NIFTY   14650  CE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14650_CE_07_APR_22.csv
NIFTY   14750  CE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14750_CE_07_APR_22.csv
NIFTY   14850  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14850_CE_07_APR_22.csv
NIFTY   14900  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14900_CE_07_APR_22.csv
NIFTY   14950  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_14950_CE_07_APR_22.csv
NIFTY   15050  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15050_CE_07_APR_22.csv
NIFTY   15100  CE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15100_CE_07_APR_22.csv
NIFTY   15150  CE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15150_CE_07_APR_22.csv
NIFTY   15200  CE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15200_CE_07_APR_22.csv
NIFTY   15250  CE   2022-04-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15250_CE_07_APR_22.csv
NIFTY   15300  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15300_CE_07_APR_22.csv
NIFTY   15350  CE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15350_CE_07_APR_22.csv
NIFTY   15400  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15400_CE_07_APR_22.csv
NIFTY   15450  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15450_CE_07_APR_22.csv
NIFTY   15550  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15550_CE_07_APR_22.csv
NIFTY   15600  CE   2022-04-07  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15600_CE_07_APR_22.csv
NIFTY   15650  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15650_CE_07_APR_22.csv
NIFTY   15750  CE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15750_CE_07_APR_22.csv
NIFTY   15950  CE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_15950_CE_07_APR_22.csv
NIFTY   16050  CE   2022-04-07  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_16050_CE_07_APR_22.csv
NIFTY   19050  PE   2022-04-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_19050_PE_07_APR_22.csv
NIFTY   19150  PE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_19150_PE_07_APR_22.csv
NIFTY   19250  PE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_19250_PE_07_APR_22.csv
NIFTY   19400  PE   2022-04-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_19400_PE_07_APR_22.csv
NIFTY   19450  PE   2022-04-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_19450_PE_07_APR_22.csv
NIFTY   19550  PE   2022-04-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-07/NIFTY_19550_PE_07_APR_22.csv
NIFTY   14350  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14350_CE_13_APR_22.csv
NIFTY   14400  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14400_CE_13_APR_22.csv
NIFTY   14550  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14550_CE_13_APR_22.csv
NIFTY   14600  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14600_CE_13_APR_22.csv
NIFTY   14650  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14650_CE_13_APR_22.csv
NIFTY   14700  CE   2022-04-13  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14700_CE_13_APR_22.csv
NIFTY   14900  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_14900_CE_13_APR_22.csv
NIFTY   15100  CE   2022-04-13  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15100_CE_13_APR_22.csv
NIFTY   15200  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15200_CE_13_APR_22.csv
NIFTY   15250  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15250_CE_13_APR_22.csv
NIFTY   15350  CE   2022-04-13  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15350_CE_13_APR_22.csv
NIFTY   15400  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15400_CE_13_APR_22.csv
NIFTY   15450  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15450_CE_13_APR_22.csv
NIFTY   15550  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15550_CE_13_APR_22.csv
NIFTY   15600  CE   2022-04-13  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15600_CE_13_APR_22.csv
NIFTY   15650  CE   2022-04-13  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15650_CE_13_APR_22.csv
NIFTY   15750  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15750_CE_13_APR_22.csv
NIFTY   15850  CE   2022-04-13  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15850_CE_13_APR_22.csv
NIFTY   15950  CE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_15950_CE_13_APR_22.csv
NIFTY   16050  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_16050_CE_13_APR_22.csv
NIFTY   16150  CE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_16150_CE_13_APR_22.csv
NIFTY   16250  CE   2022-04-13  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_16250_CE_13_APR_22.csv
NIFTY   16350  CE   2022-04-13  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_16350_CE_13_APR_22.csv
NIFTY   18950  PE   2022-04-13  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_18950_PE_13_APR_22.csv
NIFTY   19050  PE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_19050_PE_13_APR_22.csv
NIFTY   19100  PE   2022-04-13  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_19100_PE_13_APR_22.csv
NIFTY   19200  PE   2022-04-13  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_19200_PE_13_APR_22.csv
NIFTY   19250  PE   2022-04-13  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_19250_PE_13_APR_22.csv
NIFTY   19550  PE   2022-04-13  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-13/NIFTY_19550_PE_13_APR_22.csv
NIFTY   14450  CE   2022-04-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_14450_CE_21_APR_22.csv
NIFTY   14550  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_14550_CE_21_APR_22.csv
NIFTY   14700  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_14700_CE_21_APR_22.csv
NIFTY   14750  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_14750_CE_21_APR_22.csv
NIFTY   14800  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_14800_CE_21_APR_22.csv
NIFTY   14950  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_14950_CE_21_APR_22.csv
NIFTY   15050  CE   2022-04-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15050_CE_21_APR_22.csv
NIFTY   15100  CE   2022-04-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15100_CE_21_APR_22.csv
NIFTY   15150  CE   2022-04-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15150_CE_21_APR_22.csv
NIFTY   15200  CE   2022-04-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15200_CE_21_APR_22.csv
NIFTY   15250  CE   2022-04-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15250_CE_21_APR_22.csv
NIFTY   15350  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15350_CE_21_APR_22.csv
NIFTY   15400  CE   2022-04-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15400_CE_21_APR_22.csv
NIFTY   15800  CE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15800_CE_21_APR_22.csv
NIFTY   15950  CE   2022-04-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_15950_CE_21_APR_22.csv
NIFTY   18800  PE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_18800_PE_21_APR_22.csv
NIFTY   19050  PE   2022-04-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19050_PE_21_APR_22.csv
NIFTY   19150  PE   2022-04-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19150_PE_21_APR_22.csv
NIFTY   19250  PE   2022-04-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19250_PE_21_APR_22.csv
NIFTY   19300  PE   2022-04-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19300_PE_21_APR_22.csv
NIFTY   19350  PE   2022-04-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19350_PE_21_APR_22.csv
NIFTY   19400  PE   2022-04-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19400_PE_21_APR_22.csv
NIFTY   19450  PE   2022-04-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-21/NIFTY_19450_PE_21_APR_22.csv
NIFTY   14550  CE   2022-04-28  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_14550_CE_28_APR_22.csv
NIFTY   14650  CE   2022-04-28  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_14650_CE_28_APR_22.csv
NIFTY   14700  CE   2022-04-28  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_14700_CE_28_APR_22.csv
NIFTY   14750  CE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_14750_CE_28_APR_22.csv
NIFTY   15100  CE   2022-04-28  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15100_CE_28_APR_22.csv
NIFTY   15250  CE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15250_CE_28_APR_22.csv
NIFTY   15300  CE   2022-04-28  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15300_CE_28_APR_22.csv
NIFTY   15450  CE   2022-04-28  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15450_CE_28_APR_22.csv
NIFTY   15550  CE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15550_CE_28_APR_22.csv
NIFTY   15650  CE   2022-04-28  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15650_CE_28_APR_22.csv
NIFTY   15750  CE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15750_CE_28_APR_22.csv
NIFTY   15950  CE   2022-04-28  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_15950_CE_28_APR_22.csv
NIFTY   18450  PE   2022-04-28  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_18450_PE_28_APR_22.csv
NIFTY   18650  PE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_18650_PE_28_APR_22.csv
NIFTY   18850  PE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_18850_PE_28_APR_22.csv
NIFTY   19250  PE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_19250_PE_28_APR_22.csv
NIFTY   19350  PE   2022-04-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-04-28/NIFTY_19350_PE_28_APR_22.csv
NIFTY   14400  CE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14400_CE_05_MAY_22.csv
NIFTY   14450  CE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14450_CE_05_MAY_22.csv
NIFTY   14600  CE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14600_CE_05_MAY_22.csv
NIFTY   14650  CE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14650_CE_05_MAY_22.csv
NIFTY   14700  CE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14700_CE_05_MAY_22.csv
NIFTY   14750  CE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14750_CE_05_MAY_22.csv
NIFTY   14850  CE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_14850_CE_05_MAY_22.csv
NIFTY   15050  CE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15050_CE_05_MAY_22.csv
NIFTY   15250  CE   2022-05-05  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15250_CE_05_MAY_22.csv
NIFTY   15350  CE   2022-05-05  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15350_CE_05_MAY_22.csv
NIFTY   15400  CE   2022-05-05  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15400_CE_05_MAY_22.csv
NIFTY   15450  CE   2022-05-05  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15450_CE_05_MAY_22.csv
NIFTY   15550  CE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15550_CE_05_MAY_22.csv
NIFTY   15600  CE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15600_CE_05_MAY_22.csv
NIFTY   15650  CE   2022-05-05  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15650_CE_05_MAY_22.csv
NIFTY   15750  CE   2022-05-05  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_15750_CE_05_MAY_22.csv
NIFTY   18450  PE   2022-05-05  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_18450_PE_05_MAY_22.csv
NIFTY   18650  PE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_18650_PE_05_MAY_22.csv
NIFTY   18850  PE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_18850_PE_05_MAY_22.csv
NIFTY   18950  PE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_18950_PE_05_MAY_22.csv
NIFTY   19150  PE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_19150_PE_05_MAY_22.csv
NIFTY   19250  PE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_19250_PE_05_MAY_22.csv
NIFTY   19350  PE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_19350_PE_05_MAY_22.csv
NIFTY   19400  PE   2022-05-05  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_19400_PE_05_MAY_22.csv
NIFTY   19500  PE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_19500_PE_05_MAY_22.csv
NIFTY   19550  PE   2022-05-05  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-05/NIFTY_19550_PE_05_MAY_22.csv
NIFTY   14650  CE   2022-05-12  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_14650_CE_12_MAY_22.csv
NIFTY   14750  CE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_14750_CE_12_MAY_22.csv
NIFTY   14900  CE   2022-05-12  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_14900_CE_12_MAY_22.csv
NIFTY   14950  CE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_14950_CE_12_MAY_22.csv
NIFTY   15050  CE   2022-05-12  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_15050_CE_12_MAY_22.csv
NIFTY   15150  CE   2022-05-12  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_15150_CE_12_MAY_22.csv
NIFTY   17850  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_17850_PE_12_MAY_22.csv
NIFTY   17950  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_17950_PE_12_MAY_22.csv
NIFTY   18050  PE   2022-05-12  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_18050_PE_12_MAY_22.csv
NIFTY   18150  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_18150_PE_12_MAY_22.csv
NIFTY   18350  PE   2022-05-12  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_18350_PE_12_MAY_22.csv
NIFTY   18650  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_18650_PE_12_MAY_22.csv
NIFTY   18800  PE   2022-05-12  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_18800_PE_12_MAY_22.csv
NIFTY   18850  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_18850_PE_12_MAY_22.csv
NIFTY   19000  PE   2022-05-12  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19000_PE_12_MAY_22.csv
NIFTY   19050  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19050_PE_12_MAY_22.csv
NIFTY   19150  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19150_PE_12_MAY_22.csv
NIFTY   19250  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19250_PE_12_MAY_22.csv
NIFTY   19300  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19300_PE_12_MAY_22.csv
NIFTY   19350  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19350_PE_12_MAY_22.csv
NIFTY   19400  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19400_PE_12_MAY_22.csv
NIFTY   19450  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19450_PE_12_MAY_22.csv
NIFTY   19500  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19500_PE_12_MAY_22.csv
NIFTY   19550  PE   2022-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-12/NIFTY_19550_PE_12_MAY_22.csv
NIFTY   14300  CE   2022-05-19  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14300_CE_19_MAY_22.csv
NIFTY   14450  CE   2022-05-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14450_CE_19_MAY_22.csv
NIFTY   14550  CE   2022-05-19  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14550_CE_19_MAY_22.csv
NIFTY   14600  CE   2022-05-19  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14600_CE_19_MAY_22.csv
NIFTY   14650  CE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14650_CE_19_MAY_22.csv
NIFTY   14750  CE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14750_CE_19_MAY_22.csv
NIFTY   14850  CE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14850_CE_19_MAY_22.csv
NIFTY   14950  CE   2022-05-19  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_14950_CE_19_MAY_22.csv
NIFTY   17450  PE   2022-05-19  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_17450_PE_19_MAY_22.csv
NIFTY   17550  PE   2022-05-19  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_17550_PE_19_MAY_22.csv
NIFTY   17650  PE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_17650_PE_19_MAY_22.csv
NIFTY   17850  PE   2022-05-19  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_17850_PE_19_MAY_22.csv
NIFTY   17900  PE   2022-05-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_17900_PE_19_MAY_22.csv
NIFTY   18050  PE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18050_PE_19_MAY_22.csv
NIFTY   18150  PE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18150_PE_19_MAY_22.csv
NIFTY   18250  PE   2022-05-19  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18250_PE_19_MAY_22.csv
NIFTY   18300  PE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18300_PE_19_MAY_22.csv
NIFTY   18350  PE   2022-05-19  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18350_PE_19_MAY_22.csv
NIFTY   18450  PE   2022-05-19  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18450_PE_19_MAY_22.csv
NIFTY   18550  PE   2022-05-19  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18550_PE_19_MAY_22.csv
NIFTY   18650  PE   2022-05-19  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18650_PE_19_MAY_22.csv
NIFTY   18900  PE   2022-05-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-05-19/NIFTY_18900_PE_19_MAY_22.csv
